step=0152 | loss=79.333801 | lr=4.59e-06 | grad_norm=85.92 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0153 | loss=29.147806 | lr=4.62e-06 | grad_norm=28.84 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0154 | loss=39.183250 | lr=4.65e-06 | grad_norm=25.47 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0155 | loss=31.015957 | lr=4.68e-06 | grad_norm=26.30 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0156 | loss=46.664124 | lr=4.71e-06 | grad_norm=28.18 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0157 | loss=66.419891 | lr=4.74e-06 | grad_norm=71.99 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0158 | loss=37.269402 | lr=4.77e-06 | grad_norm=46.83 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0159 | loss=59.100494 | lr=4.80e-06 | grad_norm=45.39 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0160 | loss=45.836391 | lr=4.83e-06 | grad_norm=62.29 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0161 | loss=39.260056 | lr=4.86e-06 | grad_norm=46.30 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0162 | loss=45.788338 | lr=4.89e-06 | grad_norm=40.58 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0163 | loss=22.914663 | lr=4.92e-06 | grad_norm=36.46 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0164 | loss=26.585941 | lr=4.95e-06 | grad_norm=27.81 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0165 | loss=34.407120 | lr=4.98e-06 | grad_norm=46.14 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0166 | loss=24.184788 | lr=5.01e-06 | grad_norm=23.10 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
step=0167 | loss=37.060196 | lr=5.04e-06 | grad_norm=59.95 | mem_alloc=16715.8MB mem_peak=20902.9MB mem_reserved=23542.6MB
